"rank","team","conference","eval","eval_strength","eval_resume","estimate_spread","std.error_spread","statistic_spread","p.value_spread","percentile_spread","scale_spread","division_i","estimate_possessions","std.error_possessions","statistic_possessions","p.value_possessions","percentile_possessions","scale_possessions","estimate_wins","std.error_wins","statistic_wins","p.value_wins","percentile_wins","scale_wins","estimate_bt","std.error_bt","statistic_bt","p.value_bt","percentile_bt","scale_bt","logo","background"
182,"Eastern Michigan","MAC",43.3343148787126,37.5765507244573,49.0920790329679,-2.33686981946011,2.50598444449994,-0.932515692421394,0.351109037474233,0.175535040354207,0.378550714056789,1,-0.827322561869275,0.870308860209999,-0.950607996418247,0.341843161107648,0.170901703922856,0.372980300432356,0.402761216259009,1.47092946928193,0.273814091477565,0.784227493904021,0.60788625304799,0.511765966880552,0.0825141010862032,0.676526955332463,0.121967203872392,0.902924991830919,0.54853750408454,0.470075613778806,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Eastern Michigan.png","#046A38"
183,"Charlotte","American",43.2381297016216,38.4898877842458,47.9863716189974,-1.79841493998924,2.98596761646988,-0.602288829279198,0.547005525401601,0.273490947651078,0.386730615435997,1,-0.597305848022862,1.03700327375034,-0.575992249149508,0.564642849956523,0.28231021028297,0.383067140248919,0.439156858761263,1.66469431153091,0.263806307091539,0.791929174335499,0.604035412832251,0.513350143745459,-0.101942477736461,0.743691044830644,-0.137076381980202,0.890970420678459,0.445485210339229,0.446377288634489,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Charlotte.png","#A49665"
184,"Fairfield","MAAC",43.2222957210909,32.5747954820003,53.8697959601816,-5.71161156109053,2.53460815059124,-2.25344953607847,0.0242681486509968,0.0121154095892352,0.327283550030045,1,-1.93940936933544,0.880249650176982,-2.20324923610649,0.0276165008181062,0.0137885933840912,0.324212359609961,1.84905751848311,2.17032349150647,0.85197323151105,0.39422894938617,0.802885525306915,0.574718259634848,0.336273039425407,0.715219118322119,0.470167855991172,0.638235097474049,0.680882451262976,0.502677659568784,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Fairfield.png","#CE3244"
185,"Central Connecticut","NEC",42.9833602707443,36.1760327546052,49.7906877868835,-3.26735801422871,2.93544369600382,-1.11307126029252,0.265724121415012,0.132838912851053,0.364415264722197,1,-1.14372108464929,1.01945671007128,-1.12189274282115,0.261954658436821,0.130954023339668,0.359105390369907,0.424730045191646,1.60594535061908,0.264473535807377,0.79141505440272,0.60429247279864,0.512722194278984,0.183824095127751,0.668817771825322,0.274849298077206,0.783432021652275,0.608283989173863,0.483091561458686,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Central Connecticut.png","#215196"
186,"James Madison","Sun Belt",42.9561945668051,39.1277308986048,46.7846582350055,-1.34044452491074,2.74024096186517,-0.489170311503684,0.62473969091224,0.312360563117257,0.393687842443798,1,-0.465053024271289,0.951664322360755,-0.488673383402302,0.625091493516012,0.312536475232113,0.388866775528297,0.0474871638779606,1.76769680258325,0.0268638625179185,0.978568316641251,0.510715841679375,0.496302111985049,-0.156320041074712,0.669466145074869,-0.233499546205179,0.815373521892378,0.407686760946189,0.439391052715061,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/James Madison.png","#3F077F"
187,"Long Island University","NEC",42.9268368992279,33.4431047211131,52.4105690773427,-5.17208882452169,2.54947577498028,-2.02868718160764,0.042535923018457,0.0212450811636674,0.335479673689116,1,-1.7302985513107,0.885413060215085,-1.95422750020242,0.0507224800927776,0.0253371592234563,0.333382420733147,1.33362181743995,1.38058940587587,0.965980045742767,0.334054166023595,0.832972916988202,0.552283120239008,0.283738908648536,0.613548453403861,0.462455584517248,0.643754646484337,0.678122676757831,0.495928261307845,NA,NA
188,"Wofford","SoCon",42.8652339138441,34.8319541105659,50.8985137171223,-4.43168026467468,2.72910029188962,-1.62386126953444,0.104459958392973,0.0522027100759015,0.346727540930697,1,-1.35337435500711,0.947795254534064,-1.42791847557036,0.153369361272007,0.0766576625541465,0.34991154128062,0.737868729247045,2.11111432436883,0.349516234497461,0.726701785042334,0.636649107478833,0.526352041828919,0.25019167857275,0.718045846667034,0.348434128174502,0.727514175826518,0.636242912086741,0.491618232513527,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Wofford.png","#866F50"
189,"Green Bay","Horizon League",42.8244128443724,36.5030894041732,49.1457362845715,-3.08259220134155,2.5102206932467,-1.22801640892958,0.219490820892208,0.109720404126133,0.367222122242276,1,-1.05856599265596,0.871780076372754,-1.21425806960441,0.224698808360671,0.112324595981443,0.362839665841189,0.574393337672327,1.43745597306783,0.399590212454612,0.689458366542752,0.655270816728624,0.519236521521836,0.032719683858143,0.634458931938566,0.0515710035922565,0.958870524365211,0.520564737817394,0.463678204169594,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Green Bay.png","#DADFDF"
190,"Northern Arizona","Big Sky",42.7299685413269,36.83435161173,48.6255854709237,-3.14746834076315,3.28304055635207,-0.958705287594874,0.337747340215551,0.168853616986428,0.366236560698375,1,-0.885011881801397,1.14017438970661,-0.7762074729894,0.437658259965176,0.218813247203812,0.370450471536225,-0.0947452489445738,1.63028996786724,-0.0581155811616265,0.953656563397111,0.476828281698556,0.490111225319997,0.17844507510041,0.799780091496117,0.223117675718334,0.823443921850134,0.588278039074933,0.482400484098478,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Northern Arizona.png","#41B6E6"
191,"Southern Illinois","Missouri Valley",42.5742676362956,45.6596208991997,39.4889143733914,3.26856176199926,2.74111685368299,1.19241970936321,0.233145674881555,0.883451642039059,0.463705253967903,1,0.917312791547443,0.95196851276038,0.963595727433833,0.3352889680682,0.832375675129101,0.449487164016091,-1.34323024917201,1.67896987724904,-0.800032369474587,0.423692043082911,0.211846021541455,0.435768976699986,-0.820891225645543,0.704809259101388,-1.16469983196895,0.244140517036692,0.122070258518346,0.354009310767842,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Southern Illinois.png","#692A3D"
192,"Charleston","CAA",42.5291444360185,40.2774851127028,44.7808037593343,-0.693870702816727,2.56658758384897,-0.270347564674246,0.786902529784685,0.393446437925028,0.40351022552686,1,-0.164667423096552,0.89135585802667,-0.184738139783029,0.853440912231561,0.426717214900691,0.402039476727196,-0.592766649249023,1.44358148477152,-0.410622230544086,0.681349560285323,0.340674780142662,0.468434070409445,-0.251349508329381,0.651624249560931,-0.385727677413389,0.699698362571154,0.349849181285577,0.42718200477724,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Charleston.png","#D5D6D2"
193,"UT Arlington","WAC",42.3773549269955,37.3645711164821,47.3901387375089,-2.58055616366319,2.98890656050645,-0.863377998416226,0.387965502057144,0.193964836076921,0.374848769216026,1,-0.839582880434237,1.0380239461014,-0.808828046392891,0.418647357881654,0.209307030711547,0.372442653113617,0.138559786872596,1.64259880512893,0.0843540044227179,0.932774976041411,0.533612511979294,0.500266189343087,-0.0929190587727959,0.722954046392632,-0.12852692261208,0.897731993745732,0.448865996872866,0.447536585407091,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/UT Arlington.png","#2962AB"
194,"Massachusetts","MAC",42.3000211109198,38.3437105598361,46.2563316620035,-1.71221828924135,2.55855925561543,-0.669211895516369,0.503387052339358,0.251680159568988,0.388040066105343,1,-0.693833566671294,0.888567682222282,-0.780844926675745,0.434925690377868,0.217446853367659,0.37883414509138,-0.659054037580035,1.30903552199686,-0.50346535789547,0.614637130313641,0.307318565156821,0.465548808883356,0.00080426251289032,0.591684834696556,0.0013592751845715,0.998915455650321,0.50054227217484,0.459577824356713,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Massachusetts.png","#7D2622"
195,"Duquesne","Atlantic 10",42.152940230004,40.7277702923455,43.5781101676625,0.105690695406248,2.73936713517497,0.0385821579185651,0.969224860303006,0.515388236190592,0.41565670916633,1,-0.236288656146265,0.951360849163847,-0.248369119197978,0.803857649475634,0.401924412219504,0.398898696680579,-1.66528338941991,1.71606150332026,-0.97041008506857,0.331842123704659,0.16592106185233,0.421751113599494,-0.0752153903595948,0.689313875187393,-0.109116315610428,0.913110234173408,0.456555117086704,0.449811089753756,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Duquesne.png","#081D3F"
196,"Lamar","Southland",42.1333727191488,40.7316213430892,43.5351240952085,-0.296226605779592,3.27052623682639,-0.0905746000273768,0.927833754196434,0.463915307598488,0.409551009298723,1,-0.0953000843159784,1.13582826410052,-0.0839036035007001,0.93313598062644,0.466566537243283,0.405081417563061,-0.123631207360214,1.65419524943265,-0.0747379775166302,0.940423190468809,0.470211595234405,0.488853919118029,-0.604203626289655,0.784191011834703,-0.77048017277838,0.441015111890806,0.220507555945403,0.381848562786141,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Lamar.png","#D0343E"
197,"Siena","MAAC",42.0220906635489,40.2047884349898,43.839392892108,-1.16010404490976,2.72726957900744,-0.425371974167644,0.67058137187679,0.335282766529874,0.396427472814567,1,-0.0363098295279167,0.947159462222842,-0.0383354978502806,0.969421512537797,0.484710094193065,0.407668295885228,-1.59309565036039,1.71750281962202,-0.927565085867515,0.353633215537493,0.176816607768747,0.424893197054701,-0.0589978567461288,0.725869329715851,-0.0812788946038319,0.93522015811522,0.46761007905761,0.451894660787459,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Siena.png","#F6CA51"
198,"Washington State","WCC",41.994586814262,38.0267783253268,45.9623953031972,-2.14372289121252,2.56519524113741,-0.835695800785126,0.403360607833531,0.201663029114538,0.381484892731732,1,-0.688895923452937,0.890872308258043,-0.773282452566027,0.439386866278105,0.219677619165694,0.379050673774805,0.135752578967685,1.79737656004149,0.0755281792283705,0.93979447778117,0.530102761109415,0.500144001259234,-0.314225626166657,0.726057784159738,-0.432783220594912,0.665172264452389,0.332586132226194,0.419103904804711,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Washington State.png","#8C2A35"
199,"Northeastern","CAA",41.8163546966912,40.5361257474465,43.0965836459358,-0.220296576933222,2.71102340059571,-0.0812595630435411,0.935238345569227,0.467617765808103,0.410704495266376,1,-0.210764011824614,0.941517291120257,-0.223855699531379,0.822877500558322,0.411434793793408,0.400018019682555,-1.13278504546987,1.29391718112666,-0.875469513808845,0.381318491026305,0.190659245513152,0.444928931027341,-0.33058008666894,0.608871107151095,-0.542939355778799,0.58717155767364,0.29358577883682,0.417002741891375,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Northeastern.png","#C8102E"
200,"Boston University","Patriot League",41.7893469792662,38.3605669605542,45.2181269979781,-2.28723310993908,2.53209675119756,-0.903296095955786,0.366406417782215,0.183184383997159,0.379304766818033,1,-0.486949155647482,0.879377460747139,-0.553743048217041,0.579776133205909,0.28987735480541,0.387906572393052,-0.590850575848234,1.71941522406719,-0.343634607614215,0.731121094808158,0.365560547404079,0.468517470480011,-0.183920301101593,0.637676308524631,-0.288422666238178,0.773023219427068,0.386511609713534,0.435845069479551,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Boston University.png","#000000"
201,"Pepperdine","WCC",41.5875756410825,39.4283281292578,43.7468231529072,-1.01072953206448,2.94741614539028,-0.342920538603024,0.731670712704387,0.365829120016296,0.398696685761142,1,-0.442178658474667,1.02361464840259,-0.431977657964072,0.66577376766161,0.332878825723223,0.389869876824014,-0.392007040931557,1.5261963899102,-0.256852292092385,0.797292800595418,0.398646400297709,0.47717244415527,-0.480325226959028,0.749565036221295,-0.640805272055433,0.521649207210186,0.260824603605093,0.397764018902874,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Pepperdine.png","#C7DAE7"
202,"Monmouth","CAA",41.5680414396036,38.3958204219108,44.7402624572964,-1.91056982828516,3.25628860999008,-0.586732337675371,0.557406404118542,0.278691742909963,0.385026821932708,1,-0.601354720547207,1.13088364730084,-0.531756491467979,0.594915099976953,0.297447330158711,0.382889586505507,0.118840713091404,1.93996600261306,0.0612591730635124,0.951152804880549,0.524423597559725,0.49940788603165,-0.498746158706605,0.795688778334087,-0.626810597669629,0.53078339589665,0.265391697948325,0.395397363114277,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Monmouth.png","#A3AAAD"
203,"Alabama State","SWAC",41.5316131100552,35.723124670434,47.3401015496764,-3.44077438944486,2.52224901787243,-1.36416918593836,0.172567447344507,0.0862571619402502,0.361780821427334,1,-1.29020527804214,0.875957419739041,-1.47290866995168,0.14083012428539,0.070387831978774,0.352681671981345,0.875344092565578,1.365144157163,0.64121000553135,0.521386249817737,0.739306875091132,0.532335870526277,-0.350323639369381,0.659217616220752,-0.531423358158664,0.595125438605579,0.29756271930279,0.414466160467251,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Alabama State.png","#C19932"
204,"South Dakota State","Summit League",41.4500989429439,41.4857296866942,41.4144681991937,0.464183174790873,2.95770168809658,0.15694049763673,0.875297225221975,0.562354128594819,0.421102723750571,1,-0.0147929008109841,1.02718673719548,-0.0144013744291257,0.988510259994973,0.494254881434218,0.408611869983313,-0.802982845560638,1.62090419126404,-0.495391923772153,0.62032349448936,0.31016174724468,0.459284083984428,-0.704169678289485,0.73226623065063,-0.961630686784257,0.336235151150257,0.168117575575128,0.369005279999446,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/South Dakota State.png","#12329B"
205,"Jacksonville","ASUN",41.4190676765469,35.6404874693533,47.1976478837404,-3.74656135247026,2.73476129325716,-1.36997746812776,0.170747156806865,0.0853469676440052,0.357135479178689,1,-1.22196313059427,0.949761276174242,-1.28660028709161,0.198285180550533,0.0991168217976992,0.355674270208378,0.643643042926746,1.84234241386811,0.349361246900557,0.726818123074457,0.636590938462771,0.522250722492703,-0.294001448755539,0.726459634514491,-0.404704452645916,0.685694768829993,0.342847384414997,0.421702235182104,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Jacksonville.png","#1E4B42"
206,"Hofstra","CAA",41.3943143652262,41.4840239965988,41.3046047338536,0.490542312304175,3.22396958274628,0.15215475819915,0.879070187618626,0.560467561933049,0.421503156829591,1,-0.0247021535978609,1.11965950110736,-0.0220622015652348,0.982399099592878,0.491199168956513,0.408177323102386,-0.813760385129414,1.79958808246046,-0.452192583992228,0.651130250234644,0.325565125117322,0.458814974836419,-0.717620861383965,0.811051570240138,-0.884802998620039,0.376262891906212,0.188131445953106,0.367277119840652,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Hofstra.png","#F5C84F"
207,"West Georgia","ASUN",41.2231176579888,29.1785326050875,53.2677027108901,-8.20857791609959,2.72435471890511,-3.01303565910042,0.00259769455753166,0.00129324261804244,0.289351052229586,1,-2.62335361347277,0.946147154034376,-2.77266977159608,0.00557766633246356,0.00277992547978552,0.294219599872164,2.01218130462265,2.06748725771342,0.973249676444468,0.330429226812424,0.834785386593788,0.581818475769296,0.187280113828765,0.73670976559678,0.254211526132081,0.799332146474703,0.600333926762649,0.483535578448506,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/West Georgia.png","#C9332D"
208,"Montana","Big Sky",41.0930656291968,39.8583313821678,42.3277998762257,-0.693915705085032,2.73724120243244,-0.253509155301471,0.799883805201632,0.399937393641205,0.403509541877903,1,-0.355816490421882,0.950622529296743,-0.374298398634745,0.708196056022996,0.354091161671092,0.393657085765453,-0.764978724907043,1.32404711563944,-0.577757933136389,0.563427559989106,0.281713779994553,0.460938272358951,-0.574866245132909,0.646702266941385,-0.888919483538803,0.374046353526953,0.187023176763477,0.385617725165563,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Montana.png","#EFE8D4"
209,"Southeast Missouri State","Ohio Valley",40.4605362460132,38.6304774498128,42.2905950422136,-1.73276172321432,2.72717068291813,-0.635369738340037,0.525212456532435,0.262593649962546,0.38772798189867,1,-0.555930302377763,0.947125116382047,-0.586966064738499,0.557249427202064,0.278613249120187,0.384881567097585,-0.438375467603908,1.56003231739811,-0.281004093770986,0.778707259921735,0.389353629960868,0.475154186370925,-0.691307908188511,0.768708590051567,-0.899310762407556,0.368487156365091,0.184243578182545,0.370657714473347,NA,NA
210,"North Texas","American",40.3581991062658,41.2644774244225,39.451920788109,0.448881382954134,2.94686908110372,0.152324847354946,0.878936045788937,0.560534635882392,0.420870267600721,1,-0.110399213968733,1.02342465724093,-0.107872341346905,0.914100702250653,0.457048478738149,0.40441928088773,-2.92371717470284,3.05449045139377,-0.957186549189813,0.338473104951752,0.169236552475876,0.36697582865878,-0.291196639463331,0.803418115314945,-0.362447191459181,0.717017879604863,0.358508939802431,0.422062587103401,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/North Texas.png","#00853E"
211,"San Diego","WCC",40.2101648875967,34.8410039291634,45.57932584603,-4.61327639315065,3.05324529730756,-1.51094194666206,0.130857917421474,0.0654016211975075,0.34396883545989,1,-1.28633843792538,1.0603682877894,-1.21310534532022,0.22513912916072,0.112544773299322,0.352851243123379,-0.441487030114487,1.50256064633935,-0.293823102042549,0.768893081002968,0.384446540501484,0.475018750780176,-0.178295171360176,0.713622208715768,-0.249845323173218,0.802706968141106,0.401353484070553,0.436567766140423,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/San Diego.png","#75BEE9"
212,"Cal Poly","Big West",40.068663369407,36.8801127123435,43.2572140264705,-3.00400070850575,2.57127513719304,-1.16829220842741,0.242737110498055,0.121344458582193,0.368416039662568,1,-0.913841548458879,0.892983808757571,-1.02335735485543,0.306181749790924,0.153069457384145,0.369186214584302,-0.339228566502989,1.27227279929393,-0.266631941428953,0.78975255996233,0.394876279981165,0.47946970922346,-0.574423781603897,0.645387114941845,-0.890045320560292,0.373441551472578,0.186720775736289,0.38567457130595,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Cal Poly.png","#F4E198"
213,"Cal State Fullerton","Big West",39.2844045142631,35.3153408716041,43.2534681569222,-3.59984559373035,2.72578462454592,-1.32066398838464,0.186665722855418,0.0933067133062767,0.359364301839647,1,-1.42107896264848,0.946643749115479,-1.50117609076942,0.13336465478083,0.0666550111367453,0.346942515592435,0.146055073246219,1.53675199328297,0.0950414080376116,0.924281936904328,0.537859031547836,0.500592433323206,-0.73941621903038,0.739251192926597,-1.0002232341393,0.317202487668307,0.158601243834154,0.364476929815237,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Cal State Fullerton.png","#0A234B"
214,"Mercer","SoCon",39.2479940111092,33.5027592993871,44.9932287228313,-5.29242014898978,3.25979443151454,-1.62354414064412,0.104527675645558,0.0522365677106932,0.333651668401197,1,-1.66140653130565,1.13210119178391,-1.46754242762318,0.142282975821893,0.0711142782090788,0.336403517586545,-0.62272222916931,2.10019910538565,-0.296506282462663,0.766843469856349,0.383421734928174,0.46713020727029,-0.208132539698531,0.809113607509868,-0.25723524826023,0.796997175101466,0.398498587550733,0.432734367186337,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Mercer.png","#E6712D"
215,"Portland","WCC",39.2036699297581,34.0567048935235,44.3506349659927,-4.39134477914776,2.72629836956381,-1.61073521085307,0.107292060632574,0.0536187238646433,0.347340294768153,1,-1.72091753382538,0.946822168754893,-1.81757207490024,0.0691813231637012,0.0345647814856692,0.333793803102317,-0.533016843860134,1.59221496349911,-0.334764372951724,0.73780283760195,0.368901418800975,0.471034773484651,-0.338556771202248,0.71137802749969,-0.475916823565929,0.634133636123121,0.317066818061561,0.415977925835203,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Portland.png","#5E6A71"
216,"La Salle","Atlantic 10",39.1989706072046,33.4394721425609,44.9584690718482,-5.50129770488301,2.95033049875905,-1.86463777776657,0.0622828483004285,0.0311160969103256,0.330478518945823,1,-1.61791071483481,1.02462678060644,-1.57902442670611,0.114385184437388,0.0571652271829666,0.338310923905396,-0.467586498971253,1.83311020282888,-0.255078226202478,0.798662681004051,0.399331340502026,0.473882730863872,-0.266102050967949,0.73386378061748,-0.362604148066891,0.716900611172693,0.358450305586347,0.425286650573093,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/La Salle.png","#123253"
217,"Lindenwood","Ohio Valley",39.1895168157975,25.6916348956939,52.687398735901,-10.4954546205222,2.79576836407607,-3.75405014069923,0.000175708100107067,8.70000169653036e-05,0.254610117340171,1,-3.42141321586998,0.970948556241236,-3.52378423540281,0.000428722356597816,0.000212715263951917,0.259222580573708,2.15584806836129,2.44351152035786,0.88227456690917,0.377628346531506,0.811185826734247,0.58807179478562,0.0482709842784571,0.789259523765518,0.0611598375755526,0.951231914797058,0.524384042601471,0.465676179932399,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Lindenwood.png","#D7D0B6"
218,"Florida Gulf Coast","ASUN",39.0619421064123,36.4784310802606,41.645453132564,-2.7324693243277,2.52700371918214,-1.08130799475517,0.279605252190341,0.139780066166781,0.372540990570468,1,-1.19110157082031,0.877608690434903,-1.35721259805444,0.174766671097877,0.0873568344746928,0.357027631034744,-2.20450978082713,1.43367795777661,-1.53766037126353,0.124131677909874,0.0620658389549371,0.398280447456942,-0.193388607168709,0.618475480579628,-0.312685972590971,0.754519253808287,0.377259626904144,0.434628615194339,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Florida Gulf Coast.png","#409169"
219,"South Carolina Upstate","Big South",39.0287726606861,33.856353719964,44.2011916014082,-4.85538229634886,2.73708272141059,-1.77392603386374,0.0761280311355706,0.0380376929179988,0.340290899783215,1,-1.65154037401925,0.950567490073414,-1.73742568651458,0.0823653355175208,0.0411560302877533,0.336836174616066,0.0261266123051961,1.75203469926527,0.014912154602961,0.988102263030257,0.505948868484871,0.495372360803404,-0.551252997543114,0.720625163359015,-0.764964957612062,0.444292411603777,0.222146205801888,0.38865147122476,NA,NA
220,"Milwaukee","Horizon League",38.9926357962566,34.8389071853554,43.1463644071579,-4.12908442464845,2.72520176277623,-1.51514815565144,0.129789579528587,0.0648674444365352,0.351324405447192,1,-1.45502851234918,0.946441325767021,-1.53736789881822,0.124257989202679,0.062101621387846,0.345453738259915,-0.577999607061444,2.10551430616605,-0.274517064723217,0.783687291398276,0.391843645699138,0.469076828854916,-0.510786528048338,0.721431674370711,-0.708017884706664,0.47893415113786,0.23946707556893,0.393850459288242,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Milwaukee.png","#939598"
221,"Louisiana Tech","Conference USA",38.9004867005705,27.1937871408777,50.6071862602633,-9.5673735821673,3.44189988426574,-2.77967805684979,0.00545887628732291,0.00272064069292731,0.268708998518695,1,-3.0578281672538,1.19534499577869,-2.55811349698405,0.0105494525000657,0.0052620868711675,0.275166744298859,1.33581571518999,2.25534241369013,0.592289537536061,0.553656720711483,0.723171639644259,0.552378613045857,0.00226202238115685,0.810937103718156,0.00278939312406036,0.997774389178443,0.501112805410778,0.459765112159409,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Louisiana Tech.png","#BB4041"
222,"Youngstown State","Horizon League",38.8739590703224,35.7874938677763,41.9604242728686,-3.4080559054036,2.67785960868178,-1.27267908084295,0.203183143048679,0.101565971884162,0.362277862094879,1,-1.27218257051216,0.92999976474287,-1.36793859390266,0.171384485395072,0.0856656489800455,0.353472015260646,-0.604857757431002,1.4521527267423,-0.416524891832771,0.677025956717435,0.338512978358718,0.467907786147482,-0.686303217668773,0.672697401348427,-1.02022576019035,0.307621403163963,0.153810701581981,0.371300699309889,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Youngstown State.png","#B72B35"
223,"Weber State","Big Sky",38.8712303299917,39.6103741038212,38.1320865561622,-0.694071431110392,2.97288903668382,-0.233466981964658,0.815407074817101,0.407699402875586,0.403507176176378,1,-0.468849138568926,1.03246118495496,-0.45410824678061,0.649767971734347,0.324875458966487,0.388700305900045,-1.38528752830172,1.6876268986326,-0.820849400672713,0.411732055673119,0.205866027836559,0.43393836830795,-1.01786078171185,0.7822083223268,-1.30126559978813,0.193167557818617,0.0965837789093085,0.328703362815295,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Weber State.png","#431364"
224,"Air Force","Mountain West",38.6446089579381,30.6544639001983,46.6347540156778,-6.88700347366194,2.39557105669694,-2.87489008285059,0.00405644453370802,0.00202084086422217,0.309427662204864,1,-2.40804123466076,0.831963151440075,-2.89440852096946,0.00381295632943975,0.00189936789999917,0.303661615799102,-0.0125206896692929,1.17879182364994,-0.0106216292122935,0.991525325391967,0.495762662695984,0.493690176962983,-0.159325645489972,0.589351672691998,-0.270340533288411,0.786898284770437,0.393449142385218,0.439004903350573,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Air Force.png","#B2B4B2"
225,"Kennesaw State","Conference USA",38.6354077026967,35.207701194014,42.0631142113795,-3.74021410278185,2.95307868812713,-1.26654738927865,0.205368220031561,0.102658587208513,0.357231902998882,1,-1.42154403639786,1.02558120534831,-1.38608627867267,0.165774037641968,0.082860279840575,0.346922120881397,-1.61686966843302,1.56311613441643,-1.03438870141063,0.300954484279984,0.150477242139992,0.423858395995366,-0.327457752867312,0.705065885901745,-0.464435678161494,0.642335633240808,0.321167816620404,0.417403888232223,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Kennesaw State.png","#F3BE50"
226,"Charleston Southern","Big South",38.6055090217557,28.0031888526458,49.2078291908655,-8.71628505503715,2.78428162368678,-3.13053283866291,0.0017535963723924,0.000872447447468027,0.281638253099397,1,-2.98351611303798,0.966959300857919,-3.08546193246283,0.00204197130225517,0.00101618119181839,0.27842552395352,1.06738472096133,2.06894350616817,0.515908103715311,0.605918593924825,0.697040703037587,0.54069473712982,-0.124634901948903,0.736564510836741,-0.169211114729539,0.865630587566545,0.432815293783272,0.443461846687491,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Charleston Southern.png","#A5996E"
227,"Texas State","Sun Belt",38.2317216310206,26.7835102649289,49.6799329971124,-9.61724397087392,2.76787979756833,-3.47458873731547,0.000515393184428907,0.000255818553704961,0.267951395835692,1,-3.22766822886555,0.961263074520265,-3.3577366221795,0.000790912884026001,0.000392917256795751,0.267718809462886,0.210412817167125,1.55758919731392,0.135088775352309,0.892541684797973,0.553729157601013,0.503393704079471,0.239191400099913,0.669562702966308,0.35723525076926,0.720915698307053,0.639542150846474,0.490204955862776,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Texas State.png","#D7BD8A"
228,"Western Michigan","MAC",38.181723712539,33.0169986065289,43.3464488185492,-5.38833894100602,2.93814643017815,-1.8339245742355,0.0667165844089567,0.0333325955913116,0.332194524471372,1,-1.8497206259026,1.02039534857874,-1.81274897859833,0.0699224113181806,0.0349352732475008,0.328145447659206,-1.82870783982155,1.89507249868978,-0.964980411612688,0.33455462315856,0.16727731157928,0.414637810586085,-0.0559116489711707,0.750555839303807,-0.0744936566252454,0.940617588424251,0.470308794212126,0.452291165784899,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Western Michigan.png","#F1C500"
229,"North Carolina A&T","CAA",38.1653919526339,34.3955337643037,41.9352501409642,-4.10795959744178,3.71392125287283,-1.10609765736528,0.268730295148392,0.134342126291145,0.351645321850389,1,-1.66455717754671,1.28981589634026,-1.29053858172298,0.196915354692479,0.0984318625296036,0.336265353435685,-1.18078722558729,3.59161777094405,-0.328761939853338,0.742335632927422,0.371167816463711,0.442839561586965,-0.495102859538838,0.994243504683693,-0.497969418162152,0.618505597459785,0.309252798729893,0.395865441232319,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/North Carolina A&T.png","#F3BC4B"
